seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr12	46119590	46119819	230	*	.	914	.	14.64452	-1	4.581	115	3' UTR	12	46119503	46121704	2202	2	400027	uc001roq.3	1885	NA	LINC00938	long intergenic non-protein coding RNA 938
chr15	62164178	62164407	230	*	.	637	.	14.66674	-1	4.58069	115	Exon (uc002agz.3/54832, exon 79 of 85)	15	62198842	62209834	10993	2	54832	uc002ahd.1	45427	ENSG00000129003	VPS13C	vacuolar protein sorting 13 homolog C
chr8	644172	644401	230	*	.	690	.	14.70687	-1	4.58016	115	Intron (uc003wph.3/157697, intron 2 of 5)	8	615992	624047	8056	2	157697	uc003wpi.3	-20125	ENSG00000104714	ERICH1	glutamate rich 1
chr19	23603709	23603938	230	*	.	684	.	14.73137	-1	4.57987	115	Distal Intergenic	19	23540498	23578269	37772	2	7644	uc010xrj.2	-25440	ENSG00000167232	ZNF91	zinc finger protein 91
chr10	71949939	71950168	230	*	.	745	.	14.76255	-1	4.57955	115	Distal Intergenic	10	71909961	71930285	20325	2	56681	uc010qjj.2	-19654	ENSG00000079332	SAR1A	secretion associated Ras related GTPase 1A
chr13	103555405	103555634	230	*	.	627	.	14.8096	-1	4.57883	115	Distal Intergenic	13	103532449	103548383	15935	1	121952	uc001vpx.1	22956	ENSG00000250878	METTL21EP	methyltransferase like 21E, pseudogene
chr8	2209213	2209442	230	*	.	703	.	14.83613	-1	4.5784	115	Distal Intergenic	8	1993158	2093380	100223	1	9172	uc011kwi.2	216055	ENSG00000036448	MYOM2	myomesin 2
chr2	60513309	60513538	230	*	.	680	.	14.85016	-1	4.57822	115	Distal Intergenic	2	60614497	60614580	84	2	100616473	uc021vie.1	101042	ENSG00000266078	MIR4432	microRNA 4432
chr4	37436200	37436429	230	*	.	629	.	14.9164	-1	4.57704	115	Intron (uc011bxz.2/57495, intron 5 of 6)	4	37455552	37595132	139581	1	55286	uc003gsw.4	-19123	ENSG00000154274	C4orf19	chromosome 4 open reading frame 19
chr9	1434219	1434448	230	*	.	748	.	14.92212	-1	4.57694	115	Distal Intergenic	9	1051535	1057554	6020	1	10655	uc011llv.2	382684	ENSG00000173253	DMRT2	doublesex and mab-3 related transcription factor 2
chr2	129083253	129083482	230	*	.	780	.	14.92629	-1	4.57681	115	Distal Intergenic	2	129023054	129076171	53118	2	9394	uc002tpt.4	-7082	ENSG00000136720	HS6ST1	heparan sulfate 6-O-sulfotransferase 1
chr9	98357244	98357473	230	*	.	598	.	14.95309	-1	4.57652	115	Distal Intergenic	9	98247967	98279247	31281	2	5727	uc010mrw.1	-77997	ENSG00000185920	PTCH1	patched 1
chr22	28444520	28444749	230	*	.	772	.	15.07342	-1	4.57511	115	Intron (uc003adp.4/23331, intron 12 of 22)	22	28388916	28404267	15352	1	284900	uc003adq.1	55604	ENSG00000235954	TTC28-AS1	TTC28 antisense RNA 1
chr2	120239072	120239301	230	*	.	797	.	15.08766	-1	5.05212	115	Intron (uc002tma.3/6344, intron 2 of 12)	2	120197419	120236732	39314	2	6344	uc002tlz.3	-2340	ENSG00000080293	SCTR	secretin receptor
chr10	134234596	134234825	230	*	.	725	.	15.11982	-1	5.05212	115	Distal Intergenic	10	134258714	134261825	3112	1	170393	uc001llm.3	-23889	NA	C10orf91	chromosome 10 open reading frame 91 (putative)
chr16	86601954	86602183	230	*	.	773	.	15.19073	-1	5.05212	115	Exon (uc002fjq.3/2303, exon 1 of 1)	16	86600857	86602537	1681	1	2303	uc002fjq.3	1097	ENSG00000176692	FOXC2	forkhead box C2
chr2	21646126	21646355	230	*	.	553	.	15.19375	-1	5.05212	115	Distal Intergenic	2	21910306	21933524	23219	2	645949	uc002ree.2	287169	ENSG00000229621	LINC01822	long intergenic non-protein coding RNA 1822
chr15	74007885	74008114	230	*	.	749	.	15.21815	-1	5.05212	115	Distal Intergenic	15	73976622	74006859	30238	1	80381	uc010ulb.1	31263	ENSG00000103855	CD276	CD276 molecule
chr15	49521781	49522010	230	*	.	715	.	15.23954	-1	5.05212	115	Intron (uc001zxi.1/2585, intron 3 of 9)	15	49462443	49622002	159560	1	2585	uc010ufc.1	59338	ENSG00000156958	GALK2	galactokinase 2
chr18	77711998	77712227	230	*	.	704	.	15.25299	-1	5.05212	115	Promoter	18	77662420	77711653	49234	2	80148	uc010xfm.1	-345	ENSG00000122490	SLC66A2	solute carrier family 66 member 2
chr12	14877508	14877737	230	*	.	848	.	15.25776	-1	5.05212	115	Distal Intergenic	12	14827226	14849519	22294	2	2984	uc009zhz.2	-27989	ENSG00000070019	GUCY2C	guanylate cyclase 2C
chr6	135323446	135323675	230	*	.	638	.	15.26695	-1	5.05212	115	Intron (uc003qey.2/10767, intron 2 of 14)	6	135281517	135304711	23195	2	10767	uc031spu.1	-18735	ENSG00000112339	HBS1L	HBS1 like translational GTPase
chr18	12686182	12686411	230	*	.	785	.	15.28127	-1	5.05212	115	Exon (uc002krh.4/79959, exon 8 of 13)	18	12680661	12700360	19700	2	79959	uc010xaa.1	13949	ENSG00000101624	CEP76	centrosomal protein 76
chr11	11044021	11044250	230	*	.	758	.	15.31356	-1	5.05212	115	Distal Intergenic	11	10879810	10900823	21014	1	729013	uc001mjm.2	164211	ENSG00000247271	ZBED5-AS1	ZBED5 antisense RNA 1
chr10	109674726	109674955	230	*	.	810	.	15.35219	-1	5.05212	115	Distal Intergenic	10	108338421	108924466	586046	2	114815	uc001kyo.3	-750260	ENSG00000108018	SORCS1	sortilin related VPS10 domain containing receptor 1
chr11	73679685	73679914	230	*	.	729	.	15.35338	-1	5.05212	115	Intron (uc001ouo.3/374407, intron 6 of 7)	11	73685716	73693889	8174	2	7351	uc001oup.1	13975	ENSG00000175567	UCP2	uncoupling protein 2
chr16	82675008	82675237	230	*	.	554	.	15.37415	-1	5.05212	115	Intron (uc010chh.3/1012, intron 1 of 4)	16	82660399	83830215	1169817	1	1012	uc010vnu.2	14609	ENSG00000140945	CDH13	cadherin 13
chr1	3727539	3727768	230	*	.	642	.	15.44926	-1	5.05212	115	Downstream (<1kb)	1	3696784	3713068	16285	2	57470	uc001akx.1	-14471	ENSG00000130764	LRRC47	leucine rich repeat containing 47
chr1	225647900	225648129	230	*	.	784	.	15.45194	-1	5.05212	115	Distal Intergenic	1	225589204	225616557	27354	2	3930	uc001hoz.3	-31343	ENSG00000143815	LBR	lamin B receptor
chr7	67084242	67084471	230	*	.	727	.	15.50712	-1	5.05212	115	Distal Intergenic	7	66767625	66786513	18889	1	64940	uc010laj.3	316617	ENSG00000106610	STAG3L4	stromal antigen 3-like 4 (pseudogene)
chr11	66112363	66112592	230	*	.	751	.	15.51074	-1	5.05212	115	Promoter	11	66104804	66112582	7779	2	25855	uc001oho.1	0	ENSG00000174744	BRMS1	BRMS1 transcriptional repressor and anoikis regulator
chr2	75874230	75874459	230	*	.	804	.	15.517	-1	5.05212	115	Promoter	2	75873909	75889334	15426	1	9801	uc002snl.3	321	ENSG00000115364	MRPL19	mitochondrial ribosomal protein L19
chr10	109674185	109674414	230	*	.	689	.	15.52387	-1	5.05212	115	Distal Intergenic	10	108338421	108924466	586046	2	114815	uc001kyo.3	-749719	ENSG00000108018	SORCS1	sortilin related VPS10 domain containing receptor 1
chr5	176079825	176080054	230	*	.	704	.	15.53213	-1	5.05212	115	Exon (uc003mes.3/26262, exon 2 of 4)	5	176074388	176086059	11672	1	26262	uc003mew.3	5437	ENSG00000048140	TSPAN17	tetraspanin 17
chr2	5836286	5836515	230	*	.	712	.	15.55055	-1	5.05212	115	3' UTR	2	5832799	5841517	8719	1	6664	uc002qyj.3	3487	ENSG00000176887	SOX11	SRY-box transcription factor 11
chr15	64648618	64648847	230	*	.	603	.	15.56842	-1	5.05212	115	Promoter	15	64457932	64648442	190511	2	53944	uc002anh.1	-176	ENSG00000169118	CSNK1G1	casein kinase 1 gamma 1
chr3	179803133	179803362	230	*	.	779	.	15.5694	-1	5.05212	115	Distal Intergenic	3	179512747	179754841	242095	2	51555	uc011bqh.2	-48292	ENSG00000114757	PEX5L	peroxisomal biogenesis factor 5 like
chr22	37635408	37635637	230	*	.	745	.	15.63132	-1	5.05212	115	Intron (uc003arc.3/5880, intron 2 of 6)	22	37621310	37640305	18996	2	5880	uc003arc.3	4668	ENSG00000128340	RAC2	Rac family small GTPase 2
chr2	105915858	105916087	230	*	.	803	.	15.66836	-1	5.05212	115	Promoter	2	105883540	105915162	31623	2	9392	uc010fjc.3	-696	ENSG00000135966	TGFBRAP1	transforming growth factor beta receptor associated protein 1
chr5	93447167	93447396	230	*	.	930	.	15.70569	-1	5.05212	115	Promoter	5	92953431	93447404	493974	2	83989	uc010jbd.3	8	ENSG00000113391	FAM172A	family with sequence similarity 172 member A
chr13	54356178	54356407	230	*	.	689	.	15.74019	-1	5.05212	115	Distal Intergenic	13	54389554	54450254	60701	1	100861552	uc031qlu.1	-33147	ENSG00000261517	LINC00558	long intergenic non-protein coding RNA 558
chr10	87916762	87916991	230	*	.	795	.	15.7716	-1	5.05212	115	Intron (uc001kdl.1/2894, intron 3 of 15)	10	88024451	88024545	95	2	442911	uc010qmg.2	107554	ENSG00000199104	MIR346	microRNA 346
chr1	187352561	187352790	230	*	.	740	.	15.78778	-1	5.05212	115	Distal Intergenic	1	186798032	186958113	160082	1	5321	uc010pos.2	554529	ENSG00000116711	PLA2G4A	phospholipase A2 group IVA
chr6	149366645	149366874	230	*	.	733	.	15.79132	-1	5.05212	115	Intron (uc003qmg.3/10090, intron 7 of 7)	6	149275397	149285820	10424	2	100128176	uc003qmh.2	-80825	NA	UST-AS1	UST antisense RNA 1
chr11	27716612	27716841	230	*	.	878	.	15.83668	-1	5.05212	115	Intron (uc001mrq.4/497258, intron 8 of 8)	11	27676442	27721214	44773	2	627	uc001mrt.3	4373	ENSG00000176697	BDNF	brain derived neurotrophic factor
chr8	123669841	123670070	230	*	.	646	.	15.84412	-1	5.05212	115	Distal Intergenic	8	123793901	123986755	192855	1	22882	uc003ypk.1	-123831	ENSG00000178764	ZHX2	zinc fingers and homeoboxes 2
chr4	77968259	77968488	230	*	.	863	.	15.85459	-1	5.05212	115	Downstream (<1kb)	4	77969177	77997125	27949	2	10983	uc003hkm.3	28637	ENSG00000118816	CCNI	cyclin I
chr10	60272364	60272593	230	*	.	651	.	15.85563	-1	5.05212	115	Promoter	10	60272904	60588845	315942	1	80114	uc001jki.1	-311	ENSG00000122870	BICC1	BicC family RNA binding protein 1
chr5	159887751	159887980	230	*	.	703	.	15.91253	-1	5.05212	115	Distal Intergenic	5	159901409	159901490	82	1	100422938	uc021yhd.1	-13429	NA	MIR3142	microRNA 3142
chr4	10125262	10125491	230	*	.	721	.	16.00347	-1	5.05212	115	Exon (uc021xmd.1/uc021xmd.1, exon 1 of 1)	4	10075963	10118573	42611	2	9948	uc021xlw.1	-6689	ENSG00000071127	WDR1	WD repeat domain 1
chr7	97880181	97880410	230	*	.	740	.	16.12009	-1	5.05212	115	Intron (uc003upg.4/25851, intron 2 of 25)	7	97844755	97881563	36809	2	25851	uc003upg.4	1153	ENSG00000205356	TECPR1	tectonin beta-propeller repeat containing 1
chr11	118009884	118010113	230	*	.	794	.	16.13039	-1	5.05212	115	Intron (uc010rxu.2/6330, intron 3 of 3)	11	118004092	118016184	12093	2	6330	uc010rxu.2	6071	ENSG00000177098	SCN4B	sodium voltage-gated channel beta subunit 4
chr22	41809816	41810045	230	*	.	716	.	16.19144	-1	5.05212	115	Distal Intergenic	22	41777933	41795332	17400	1	7008	uc011apa.3	31883	ENSG00000167074	TEF	TEF transcription factor, PAR bZIP family member
chr13	25154504	25154733	230	*	.	933	.	16.20925	-1	5.05212	115	Promoter	13	25154346	25171812	17467	1	374491	uc001upn.3	158	NA	TPTE2P6	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 pseudogene 6
chr3	1128707	1128936	230	*	.	859	.	16.21322	-1	5.05212	115	Distal Intergenic	3	1134620	1340053	205434	1	27255	uc010hbo.2	-5684	ENSG00000134115	CNTN6	contactin 6
chr5	30438963	30439192	230	*	.	782	.	16.28197	-1	5.05212	115	Distal Intergenic	5	31193762	31251961	58200	1	1004	uc003jhc.2	-754570	ENSG00000113361	CDH6	cadherin 6
chr4	141563147	141563376	230	*	.	846	.	16.33199	-1	5.05212	115	Promoter	4	141562345	141564234	1890	2	644962	uc031shd.1	858	NA	TNRC18P1	trinucleotide repeat containing 18 pseudogene 1
chr21	16235211	16235440	230	*	.	808	.	16.34405	-1	5.05212	115	Distal Intergenic	21	16333556	16437126	103571	2	8204	uc002yjx.2	201686	ENSG00000180530	NRIP1	nuclear receptor interacting protein 1
chr12	133006937	133007166	230	*	.	783	.	16.35051	-1	5.05212	115	Distal Intergenic	12	133067157	133161773	94617	1	57666	uc001ukf.3	-59991	ENSG00000112787	FBRSL1	fibrosin like 1
chr10	90750987	90751216	230	*	.	755	.	16.38403	-1	5.05212	115	Promoter	10	90751045	90775542	24498	1	355	uc009xtp.3	0	ENSG00000026103	FAS	Fas cell surface death receptor
chr3	86751588	86751817	230	*	.	781	.	16.38716	-1	5.05212	115	Distal Intergenic	3	86987123	87040257	53135	2	389136	uc003dqn.3	288440	ENSG00000206538	VGLL3	vestigial like family member 3
chr4	144128789	144129018	230	*	.	546	.	16.3947	-1	5.05212	115	Intron (uc003ija.4/84640, intron 6 of 8)	4	144106070	144143141	37072	1	84640	uc003ijc.3	22719	ENSG00000170185	USP38	ubiquitin specific peptidase 38
chr10	58209616	58209845	230	*	.	806	.	16.42727	-1	5.05212	115	Distal Intergenic	10	58118317	58121034	2718	2	11130	uc009xoy.2	-88582	ENSG00000122952	ZWINT	ZW10 interacting kinetochore protein
chr8	53636701	53636930	230	*	.	762	.	16.42802	-1	5.05212	115	Distal Intergenic	8	53535018	53627026	92009	2	9821	uc003xrf.4	-9675	ENSG00000023287	RB1CC1	RB1 inducible coiled-coil 1
chr4	164476091	164476320	230	*	.	794	.	16.43561	-1	5.05212	115	Intron (uc003iqr.2/55016, intron 2 of 3)	4	164445450	164534776	89327	2	55016	uc003iqr.2	58456	ENSG00000145416	MARCHF1	membrane associated ring-CH-type finger 1
chr12	17115894	17116123	230	*	.	830	.	16.43981	-1	5.05212	115	Distal Intergenic	12	17141681	17143562	1882	1	728622	uc021qvt.1	-25558	NA	SKP1P2	S-phase kinase associated protein 1 pseudogene 2
chr11	124769376	124769605	230	*	.	847	.	16.45344	-1	5.05212	115	Distal Intergenic	11	124756023	124767831	11809	2	54538	uc001qbh.2	-1545	ENSG00000154133	ROBO4	roundabout guidance receptor 4
chr5	127082537	127082766	230	*	.	736	.	16.51182	-1	5.05212	115	Distal Intergenic	5	126988707	126994322	5616	1	613212	uc003kum.4	93830	ENSG00000205279	CTXN3	cortexin 3
chr8	107717384	107717613	230	*	.	689	.	16.52621	-1	5.05212	115	Promoter	8	107718610	107764921	46312	1	55074	uc010mch.3	-997	ENSG00000164830	OXR1	oxidation resistance 1
chr15	42287054	42287283	230	*	.	793	.	16.52893	-1	5.05212	115	Intron (uc010udc.2/123745, intron 2 of 9)	15	42273780	42289457	15678	2	123745	uc010udc.2	2174	ENSG00000188089	PLA2G4E	phospholipase A2 group IVE
chr4	67035169	67035398	230	*	.	756	.	16.54458	-1	5.05212	115	Distal Intergenic	4	66535679	66559104	23426	1	100144602	uc003hdb.3	499490	ENSG00000250846	EPHA5-AS1	EPHA5 antisense RNA 1
chr4	128526192	128526421	230	*	.	852	.	16.57585	-1	5.05212	115	Distal Intergenic	4	128554087	128637934	83848	1	27152	uc003ifk.2	-27666	ENSG00000164066	INTU	inturned planar cell polarity protein
chr11	36966973	36967202	230	*	.	859	.	16.58872	-1	5.05212	115	Distal Intergenic	11	36613493	36619829	6337	2	5897	uc021qgd.1	-347144	ENSG00000175097	RAG2	recombination activating 2
chr16	85287234	85287463	230	*	.	950	.	16.61074	-1	5.05212	115	Distal Intergenic	16	85316564	85321685	5122	1	197196	uc021tmc.1	-29101	ENSG00000179219	LINC00311	long intergenic non-protein coding RNA 311
chr8	143196521	143196750	230	*	.	814	.	16.62239	-1	5.05212	115	Distal Intergenic	8	143257700	143257779	80	1	100616268	uc022bbz.1	-60950	ENSG00000265247	MIR4472-1	microRNA 4472-1
chr10	35529015	35529244	230	*	.	706	.	16.6746	-1	5.05212	115	Distal Intergenic	10	35535953	35860847	324895	1	219771	uc001iyu.4	-6709	ENSG00000108100	CCNY	cyclin Y
chr20	32320254	32320483	230	*	.	788	.	16.69312	-1	5.05212	115	Promoter	20	32319808	32380075	60268	1	84905	uc010ger.3	446	ENSG00000131061	ZNF341	zinc finger protein 341
chr3	126243073	126243302	230	*	.	577	.	16.8586	-1	5.05212	115	Promoter	3	126243131	126262134	19004	1	166012	uc003eja.3	0	ENSG00000180767	CHST13	carbohydrate sulfotransferase 13
chr7	30795060	30795289	230	*	.	577	.	16.88241	-1	5.05212	115	Exon (uc010kwc.1/11185, exon 4 of 4)	7	30791751	30797218	5468	1	11185	uc010kwd.1	3309	ENSG00000241644	INMT	indolethylamine N-methyltransferase
chr5	134074946	134075175	230	*	.	746	.	16.92308	-1	5.05212	115	Promoter	5	134074170	134087850	13681	1	819	uc003kzu.3	776	ENSG00000164615	CAMLG	calcium modulating ligand
chr12	2161117	2161346	230	*	.	667	.	16.9394	-1	5.05212	115	Distal Intergenic	12	2162416	2807115	644700	1	775	uc001qjz.2	-1070	ENSG00000151067	CACNA1C	calcium voltage-gated channel subunit alpha1 C
chr16	17325148	17325377	230	*	.	890	.	16.95471	-1	5.05212	115	Intron (uc002dfa.3/64131, intron 3 of 11)	16	17196181	17564738	368558	2	64131	uc002dfa.3	239361	ENSG00000103489	XYLT1	xylosyltransferase 1
chr19	51000157	51000386	230	*	.	851	.	16.97353	-1	5.05212	115	Distal Intergenic	19	51009254	51014416	5163	2	126119	uc002psn.2	14030	ENSG00000161677	JOSD2	Josephin domain containing 2
chr17	7517597	7517826	230	*	.	863	.	17.02756	-1	5.05212	115	Promoter	17	7517382	7536700	19319	1	6462	uc010cmu.2	215	ENSG00000129214	SHBG	sex hormone binding globulin
chr8	63556108	63556337	230	*	.	903	.	17.03348	-1	5.05212	115	Intron (uc010lyq.1/286183, intron 3 of 5)	8	63890420	63897460	7041	1	643763	uc010lyr.4	-334083	ENSG00000274956	NKAIN3-IT1	NKAIN3 intronic transcript
chr16	4004612	4004841	230	*	.	781	.	17.06646	-1	5.05212	115	Distal Intergenic	16	3775056	3930121	155066	2	1387	uc002cvw.3	-74491	ENSG00000005339	CREBBP	CREB binding protein
chr1	176088750	176088979	230	*	.	931	.	17.16467	-1	5.05212	115	Intron (uc009wwv.2/64326, intron 4 of 16)	1	175913967	176132124	218158	2	64326	uc009wwv.2	43145	ENSG00000143207	COP1	COP1 E3 ubiquitin ligase
chr10	22875202	22875431	230	*	.	891	.	17.21201	-1	5.05212	115	Intron (uc010qcu.2/5305, intron 1 of 7)	10	22823766	22880710	56945	2	5305	uc010qcu.2	5279	ENSG00000150867	PIP4K2A	phosphatidylinositol-5-phosphate 4-kinase type 2 alpha
chr2	120232951	120233180	230	*	.	799	.	17.25571	-1	5.05212	115	Intron (uc002tlz.3/6344, intron 1 of 9)	2	120197419	120236732	39314	2	6344	uc002tlz.3	3552	ENSG00000080293	SCTR	secretin receptor
chr5	138281195	138281424	230	*	.	721	.	17.26611	-1	5.05212	115	Downstream (<1kb)	5	138211085	138270723	59639	1	1495	uc003ldl.3	70110	ENSG00000044115	CTNNA1	catenin alpha 1
chr15	83879418	83879647	230	*	.	760	.	17.28952	-1	5.05212	115	Distal Intergenic	15	83806804	83876770	69967	2	50810	uc002bjs.2	-2648	ENSG00000166503	HDGFL3	HDGF like 3
chr4	5003485	5003714	230	*	.	617	.	17.29894	-1	5.05212	115	Distal Intergenic	4	5016314	5021197	4884	2	54360	uc003gig.3	17483	ENSG00000170891	CYTL1	cytokine like 1
chr10	61000451	61000680	230	*	.	863	.	17.3323	-1	5.05212	115	Intron (uc001jkk.4/84457, intron 4 of 4)	10	60937227	61007534	70308	1	84457	uc001jkm.4	63224	ENSG00000165443	PHYHIPL	phytanoyl-CoA 2-hydroxylase interacting protein like
chr7	158203966	158204195	230	*	.	886	.	17.33416	-1	5.05212	115	Intron (uc011kwa.2/5799, intron 2 of 22)	7	158325410	158325505	96	2	693180	uc022aql.1	121310	ENSG00000207637	MIR595	microRNA 595
chr21	43729072	43729301	230	*	.	568	.	17.33468	-1	5.05212	115	Downstream (2-3kb)	21	43731777	43735706	3930	2	7033	uc002zav.3	6405	ENSG00000160180	TFF3	trefoil factor 3
chr5	112363211	112363440	230	*	.	710	.	17.37901	-1	5.05212	115	Intron (uc003kqj.4/4163, intron 16 of 16)	5	112312407	112357892	45486	1	167227	uc011cwa.2	50804	ENSG00000172795	DCP2	decapping mRNA 2
chr11	101310320	101310549	230	*	.	943	.	17.39443	-1	5.05212	115	Distal Intergenic	11	101390551	101390636	86	2	100500823	uc021qpe.1	80087	ENSG00000263885	MIR3920	microRNA 3920
chr9	127149867	127150096	230	*	.	768	.	17.4146	-1	5.05212	115	Intron (uc004boj.4/5695, intron 5 of 7)	9	127115744	127177752	62009	2	5695	uc004boj.4	27656	ENSG00000136930	PSMB7	proteasome 20S subunit beta 7
chr11	47870168	47870397	230	*	.	894	.	17.41796	-1	5.05212	115	Promoter	11	47861053	47870057	9005	2	23279	uc001ngn.1	-111	ENSG00000030066	NUP160	nucleoporin 160
chr3	50553563	50553792	230	*	.	867	.	17.43561	-1	5.05212	115	Distal Intergenic	3	50400231	50540892	140662	2	9254	uc003daq.3	-12671	ENSG00000007402	CACNA2D2	calcium voltage-gated channel auxiliary subunit alpha2delta 2
chr2	73520022	73520251	230	*	.	930	.	17.44425	-1	5.05212	115	Promoter	2	73518057	73520829	2773	2	1961	uc010yrj.2	578	ENSG00000135625	EGR4	early growth response 4
chr11	116152544	116152773	230	*	.	913	.	17.45254	-1	5.05212	115	Distal Intergenic	11	116618886	116643714	24829	2	84811	uc001ppn.3	490941	ENSG00000137656	BUD13	BUD13 homolog
chr1	185207668	185207897	230	*	.	979	.	17.45312	-1	5.05212	115	Intron (uc001grg.4/54823, intron 16 of 18)	1	185265522	185270846	5325	2	10625	uc001gri.3	62949	ENSG00000116679	IVNS1ABP	influenza virus NS1A binding protein
chr4	8609837	8610066	230	*	.	926	.	17.45653	-1	5.05212	115	Intron (uc003gll.3/8532, intron 8 of 12)	4	8594387	8621488	27102	1	8532	uc003glo.3	15450	ENSG00000109625	CPZ	carboxypeptidase Z
chr14	77322553	77322782	230	*	.	879	.	17.45679	-1	5.05212	115	Intron (uc001xsx.2/145497, intron 9 of 13)	14	77297546	77323818	26273	1	145497	uc010tvh.1	25007	ENSG00000100565	LRRC74A	leucine rich repeat containing 74A
chr17	44848403	44848632	230	*	.	894	.	17.46725	-1	5.05212	115	Intron (uc002ikv.3/7473, intron 2 of 4)	17	44839872	44896126	56255	2	7473	uc002ikv.3	47494	ENSG00000108379	WNT3	Wnt family member 3
chr17	42275857	42276086	230	*	.	783	.	17.47479	-1	5.05212	115	Promoter	17	42269173	42275529	6357	2	56970	uc002iga.3	-328	ENSG00000087152	ATXN7L3	ataxin 7 like 3
chr3	18487104	18487333	230	*	.	790	.	17.57032	-1	5.05212	115	Distal Intergenic	3	18389133	18480265	91133	2	6304	uc003cbj.3	-6839	ENSG00000182568	SATB1	SATB homeobox 1
chr15	83878198	83878427	230	*	.	691	.	17.59876	-1	5.05212	115	Distal Intergenic	15	83806804	83876770	69967	2	50810	uc002bjs.2	-1428	ENSG00000166503	HDGFL3	HDGF like 3
chr20	34274810	34275039	230	*	.	932	.	17.76886	-1	5.05212	115	Intron (uc002xdt.2/9054, intron 5 of 12)	20	34256610	34287111	30502	2	9054	uc002xdt.2	12072	ENSG00000244005	NFS1	NFS1 cysteine desulfurase
chr20	31350177	31350406	230	*	.	729	.	17.82603	-1	5.05212	115	Promoter	20	31350191	31386449	36259	1	1789	uc010ztx.1	0	ENSG00000088305	DNMT3B	DNA methyltransferase 3 beta
chr19	11242259	11242488	230	*	.	866	.	17.85093	-1	5.05212	115	3' UTR	19	11238684	11244505	5822	1	3949	uc010dxu.3	3575	ENSG00000130164	LDLR	low density lipoprotein receptor
