seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr1	23810874	23811338	465	*	ARPE19_peak_641	74	.	3.48606	10.35004	7.47038	358	Promoter	1	23768994	23811057	42064	2	55616	uc001bhc.1	0	ENSG00000088280	ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3
chr1	24127146	24127517	372	*	ARPE19_peak_655	110	.	3.82653	14.20438	11.08207	178	Promoter	1	24122089	24127294	5206	2	2582	uc001bhx.1	0	ENSG00000117308	GALE	UDP-galactose-4-epimerase
chr1	24151850	24152077	228	*	ARPE19_peak_656	66	.	4.26944	9.46082	6.64144	143	Promoter	1	24128367	24151949	23583	2	3155	uc001bib.3	0	ENSG00000117305	HMGCL	3-hydroxy-3-methylglutaryl-CoA lyase
chr1	24194419	24194999	581	*	ARPE19_peak_658	72	.	3.97727	10.13778	7.28035	463	Promoter	1	24171572	24194859	23288	2	2517	uc001bie.3	0	ENSG00000179163	FUCA1	alpha-L-fucosidase 1
chr1	24285486	24285820	335	*	ARPE19_peak_661	119	.	5.31561	15.10655	11.9329	139	Promoter	1	24286301	24289949	3649	1	55629	uc001big.3	-481	ENSG00000189266	PNRC2	proline rich nuclear receptor coactivator 2
chr1	24286025	24286346	322	*	ARPE19_peak_662	209	.	7.09571	24.64731	20.98055	180	Promoter	1	24286301	24289949	3649	1	55629	uc001big.3	0	ENSG00000189266	PNRC2	proline rich nuclear receptor coactivator 2
chr1	24306844	24307137	294	*	ARPE19_peak_663	81	.	4.30769	11.05204	8.12443	146	Promoter	1	24292937	24306953	14017	2	10772	uc001bij.2	0	ENSG00000188529	SRSF10	serine and arginine rich splicing factor 10
chr1	24742019	24742260	242	*	ARPE19_peak_680	32	.	2.55942	5.69556	3.23602	154	Promoter	1	24742245	24781314	39070	1	57185	uc010oek.2	0	ENSG00000001461	NIPAL3	NIPA like domain containing 3
chr1	24828181	24828380	200	*	ARPE19_peak_685	40	.	3.16804	6.68075	4.09719	100	Promoter	1	24828841	24863510	34670	1	11123	uc021ojc.1	-461	ENSG00000117602	RCAN3	RCAN family member 3
chr1	24828885	24829140	256	*	ARPE19_peak_686	72	.	3.87701	10.12043	7.26372	107	Promoter	1	24822823	24828850	6028	2	100750325	uc021ojb.1	-35	ENSG00000286061	RCAN3AS	RCAN3 antisense RNA
chr1	24969312	24970009	698	*	ARPE19_peak_687	220	.	6.2963	25.7964	22.07543	196	Promoter	1	24969594	24999772	30179	1	10250	uc001bjm.3	0	ENSG00000133226	SRRM1	serine and arginine repetitive matrix 1
chr1	25071289	25071997	709	*	ARPE19_peak_690	495	.	8.48881	54.42625	49.5906	222	Promoter	1	25071760	25170815	99056	1	25932	uc001bjo.2	0	ENSG00000169504	CLIC4	chloride intracellular channel 4
chr1	25566207	25566707	501	*	ARPE19_peak_702	157	.	5.39846	19.10637	15.71998	321	Downstream (2-3kb)	1	25556800	25559013	2214	2	25949	uc001bjv.1	-7194	ENSG00000117614	SYF2	SYF2 pre-mRNA splicing factor
chr1	25573863	25574250	388	*	ARPE19_peak_703	127	.	4.77941	15.99236	12.7695	190	Promoter	1	25568740	25573985	5246	2	57035	uc001bjw.3	0	ENSG00000117616	RSRP1	arginine and serine rich protein 1
chr1	25756576	25757429	854	*	ARPE19_peak_710	303	.	7.85908	34.41277	30.30069	695	Promoter	1	25757388	25785383	27996	1	55219	uc009vrt.2	0	ENSG00000204178	MACO1	macoilin 1
chr1	25756576	25757429	854	*	ARPE19_peak_710	303	.	7.85908	34.41277	30.30069	695	Promoter	1	25757388	25785383	27996	1	55219	uc009vrt.2	0	ENSG00000204178	MACO1	macoilin 1
chr1	26231968	26232360	393	*	ARPE19_peak_721	45	.	3.28767	7.22028	4.59473	69	Promoter	1	26226607	26232644	6038	2	3925	uc001bkz.3	284	ENSG00000117632	STMN1	stathmin 1
chr1	26232917	26233227	311	*	ARPE19_peak_722	41	.	3.1856	6.72835	4.13942	141	Promoter	1	26232853	26232945	93	2	100500808	uc021ojn.1	0	ENSG00000283938	MIR3917	microRNA 3917
chr1	26233337	26233569	233	*	ARPE19_peak_723	36	.	3.05556	6.17666	3.65137	163	Promoter	1	26226607	26233368	6762	2	3925	uc001blc.3	0	ENSG00000117632	STMN1	stathmin 1
chr1	26324508	26324908	401	*	ARPE19_peak_725	137	.	5.10471	17.05032	13.77112	192	Promoter	1	26286258	26324648	38391	2	5051	uc001bld.4	0	ENSG00000158006	PAFAH2	platelet activating factor acetylhydrolase 2
chr1	26437702	26437926	225	*	ARPE19_peak_727	38	.	2.83019	6.44117	3.89328	112	Promoter	1	26437656	26452039	14384	1	149420	uc010oew.2	46	ENSG00000175087	PDIK1L	PDLIM1 interacting kinase 1 like
chr1	26560323	26560733	411	*	ARPE19_peak_735	176	.	5.66751	21.1599	17.66966	277	Promoter	1	26560693	26605298	44606	1	64793	uc001blr.3	0	ENSG00000130695	CEP85	centrosomal protein 85
chr1	26560813	26561058	246	*	ARPE19_peak_736	65	.	3.7037	9.34962	6.54774	136	Promoter	1	26560693	26605299	44607	1	64793	uc010ofa.1	120	ENSG00000130695	CEP85	centrosomal protein 85
chr1	26633084	26633356	273	*	ARPE19_peak_739	128	.	4.44215	16.09962	12.87162	132	Promoter	1	26608773	26633195	24423	2	91544	uc001blw.3	0	ENSG00000158062	UBXN11	UBX domain protein 11
chr1	26662835	26663201	367	*	ARPE19_peak_740	73	.	3.57918	10.19883	7.33097	176	3' UTR	1	26662957	26664968	2012	2	55057	uc001bmf.3	1767	ENSG00000176092	CRYBG2	crystallin beta-gamma domain containing 2
chr1	26758552	26759003	452	*	ARPE19_peak_743	114	.	4.87106	14.57854	11.43804	218	Promoter	1	26758773	26797795	39023	1	79947	uc001bmk.3	0	ENSG00000117682	DHDDS	dehydrodolichyl diphosphate synthase subunit
chr1	26827248	26827447	200	*	ARPE19_peak_745	25	.	2.53863	4.89353	2.54666	37	Distal Intergenic	1	26798902	26803133	4232	1	3151	uc001bmp.4	28346	ENSG00000198830	HMGN2	high mobility group nucleosomal binding domain 2
chr1	26946918	26947531	614	*	ARPE19_peak_747	110	.	4.34783	14.21238	11.08943	459	Distal Intergenic	1	26881033	26881084	52	1	100302190	uc021ojp.1	65885	ENSG00000238705	MIR1976	microRNA 1976
chr1	27019487	27019894	408	*	ARPE19_peak_750	49	.	3.07203	7.60661	4.93917	100	Distal Intergenic	1	27022522	27102198	79677	1	8289	uc001bmt.1	-2628	ENSG00000117713	ARID1A	AT-rich interaction domain 1A
chr1	27049866	27050448	583	*	ARPE19_peak_752	361	.	8.39695	40.4709	36.11192	390	Intron (uc001bmt.1/8289, intron 1 of 18)	1	27055871	27101711	45841	1	8289	uc001bmw.1	-5423	ENSG00000117713	ARID1A	AT-rich interaction domain 1A
chr1	27114161	27114798	638	*	ARPE19_peak_758	51	.	3.2767	7.84013	5.15706	247	Promoter	1	27114454	27124894	10441	1	55650	uc001bmz.3	0	ENSG00000060642	PIGV	phosphatidylinositol glycan anchor biosynthesis class V
chr1	27175780	27176335	556	*	ARPE19_peak_759	221	.	5.386	25.88295	22.15774	186	Intron (uc021ojq.1/uc021ojq.1, intron 1 of 1)	1	27189633	27190947	1315	1	2810	uc001bnc.1	-13298	ENSG00000175793	SFN	stratifin
chr1	27191520	27191958	439	*	ARPE19_peak_761	203	.	5.30303	24.01865	20.38441	156	Intron (uc021ojq.1/uc021ojq.1, intron 1 of 1)	1	27189633	27190947	1315	1	2810	uc001bnc.1	1887	ENSG00000175793	SFN	stratifin
chr1	27248041	27248283	243	*	ARPE19_peak_764	74	.	3.78049	10.35501	7.47518	143	Promoter	1	27248213	27273362	25150	1	10726	uc001bng.2	0	ENSG00000090273	NUDC	nuclear distribution C, dynein complex regulator
chr1	27438455	27438965	511	*	ARPE19_peak_769	518	.	7.68657	56.70351	51.80558	251	Intron (uc001bnm.4/6548, intron 2 of 11)	1	27425300	27430513	5214	2	6548	uc001bnl.3	-7942	ENSG00000090020	SLC9A1	solute carrier family 9 member A1
chr1	27481553	27481813	261	*	ARPE19_peak_772	72	.	3.63636	10.1447	7.28674	170	Promoter	1	27425300	27481621	56322	2	6548	uc001bnm.4	0	ENSG00000090020	SLC9A1	solute carrier family 9 member A1
chr1	27560646	27561290	645	*	ARPE19_peak_775	370	.	7.68421	41.44134	37.04545	396	Promoter	1	27561007	27635124	74118	1	23038	uc001bno.4	0	ENSG00000142784	WDTC1	WD and tetratricopeptide repeats 1
chr1	27718974	27719173	200	*	ARPE19_peak_779	44	.	2.76339	7.06626	4.45217	68	Promoter	1	27719148	27722317	3170	1	2827	uc001bod.4	0	ENSG00000181773	GPR3	G protein-coupled receptor 3
chr1	27816374	27816909	536	*	ARPE19_peak_780	168	.	5.19912	20.2781	16.83253	387	Promoter	1	27730734	27816678	85945	2	10163	uc001bof.2	0	ENSG00000158195	WASF2	WASP family member 2
chr1	28052020	28052603	584	*	ARPE19_peak_790	172	.	5.3288	20.75123	17.27902	278	Promoter	1	28052490	28086275	33786	1	199870	uc009vtb.3	0	ENSG00000009780	FAM76A	family with sequence similarity 76 member A
chr1	28099406	28099896	491	*	ARPE19_peak_792	268	.	7.23684	30.84078	26.88713	249	Promoter	1	28099694	28150963	51270	1	23673	uc001bou.4	0	ENSG00000117758	STX12	syntaxin 12
chr1	28099983	28100195	213	*	ARPE19_peak_793	42	.	3.14961	6.83559	4.23899	57	Promoter	1	28099694	28150963	51270	1	23673	uc001bou.4	289	ENSG00000117758	STX12	syntaxin 12
chr1	28157135	28157389	255	*	ARPE19_peak_794	102	.	4.67836	13.34723	10.27535	163	Promoter	1	28157252	28178183	20932	1	5511	uc001bov.2	0	ENSG00000117751	PPP1R8	protein phosphatase 1 regulatory subunit 8
chr1	28240702	28240902	201	*	ARPE19_peak_799	25	.	2.69542	4.86864	2.52502	135	Promoter	1	28218049	28241236	23188	2	6118	uc001bpe.1	334	ENSG00000117748	RPA2	replication protein A2
chr1	28241032	28241483	452	*	ARPE19_peak_800	55	.	3.51351	8.30835	5.58158	169	Promoter	1	28218049	28241236	23188	2	6118	uc001bpe.1	0	ENSG00000117748	RPA2	replication protein A2
chr1	28414820	28415397	578	*	ARPE19_peak_807	155	.	5.71848	18.9372	15.55856	323	Promoter	1	28296855	28415148	118294	2	2140	uc001bpi.2	0	ENSG00000158161	EYA3	EYA transcriptional coactivator and phosphatase 3
chr1	28562423	28562725	303	*	ARPE19_peak_812	157	.	5.41237	19.1518	15.76319	139	Promoter	1	28562602	28564616	2015	1	93974	uc001bpp.3	0	ENSG00000130770	ATP5IF1	ATP synthase inhibitory factor subunit 1
chr1	28585691	28586127	437	*	ARPE19_peak_814	183	.	5.23614	21.8897	18.36055	286	Promoter	1	28585963	28609002	23040	1	83667	uc001bps.3	0	ENSG00000130766	SESN2	sestrin 2
chr1	28655386	28655666	281	*	ARPE19_peak_816	66	.	3.84615	9.49828	6.67652	105	Promoter	1	28655513	28661861	6349	1	54797	uc021okc.1	0	ENSG00000130772	MED18	mediator complex subunit 18
chr1	28695913	28696269	357	*	ARPE19_peak_819	59	.	3.67232	8.75509	5.9881	245	Promoter	1	28696093	28793725	97633	1	65979	uc001bpu.3	0	ENSG00000204138	PHACTR4	phosphatase and actin regulator 4
chr1	28832202	28832530	329	*	ARPE19_peak_825	56	.	3.17623	8.36468	5.63456	230	Promoter	1	28832455	28865708	33254	1	1104	uc001bqa.2	0	ENSG00000180198	RCC1	regulator of chromosome condensation 1
chr1	28844573	28844960	388	*	ARPE19_peak_827	40	.	2.87846	6.59688	4.03603	142	Promoter	1	28844745	28865708	20964	1	1104	uc001bqe.2	0	ENSG00000180198	RCC1	regulator of chromosome condensation 1
chr1	28879256	28879656	401	*	ARPE19_peak_830	255	.	6.56682	29.41601	25.52494	181	Promoter	1	28879529	28905057	25529	1	54952	uc001bqh.4	0	ENSG00000180098	TRNAU1AP	tRNA selenocysteine 1 associated protein 1
chr1	28908260	28908542	283	*	ARPE19_peak_831	90	.	4.038	11.99627	9.01068	164	Promoter	1	28905050	28908366	3317	2	85028	uc001bqk.3	0	ENSG00000197989	SNHG12	small nucleolar RNA host gene 12
chr1	28969297	28969890	594	*	ARPE19_peak_834	230	.	6.11111	26.84135	23.0702	374	Promoter	1	28929609	28969604	39996	2	6883	uc001bqx.3	0	ENSG00000120656	TAF12	TATA-box binding protein associated factor 12
chr1	29063154	29063502	349	*	ARPE19_peak_836	211	.	6.26599	24.82708	21.1529	194	Promoter	1	29063462	29096287	32826	1	51441	uc001bre.3	0	ENSG00000198492	YTHDF2	YTH N6-methyladenosine RNA binding protein 2
chr1	29240618	29241210	593	*	ARPE19_peak_839	216	.	6.17433	25.37075	21.66778	344	Promoter	1	29241088	29380164	139077	1	2035	uc009vtk.2	0	ENSG00000159023	EPB41	erythrocyte membrane protein band 4.1
chr1	29507825	29508208	384	*	ARPE19_peak_844	76	.	3.9267	10.53862	7.64857	155	Promoter	1	29474250	29508637	34388	2	6429	uc001bro.3	429	ENSG00000116350	SRSF4	serine and arginine rich splicing factor 4
chr1	29508338	29508763	426	*	ARPE19_peak_845	178	.	5.7398	21.40122	17.89444	183	Promoter	1	29474250	29508637	34388	2	6429	uc001bro.3	0	ENSG00000116350	SRSF4	serine and arginine rich splicing factor 4
chr1	29529337	29529692	356	*	ARPE19_peak_846	192	.	5.56793	22.77498	19.20159	185	Exon (uc001brp.1/51102, exon 5 of 10)	1	29481208	29508637	27430	2	6429	uc009vtp.2	-20700	ENSG00000116350	SRSF4	serine and arginine rich splicing factor 4
chr1	29557217	29557655	439	*	ARPE19_peak_848	215	.	6.01852	25.23642	21.53916	270	Promoter	1	29519385	29557454	38070	2	51102	uc001brp.1	0	ENSG00000116353	MECR	mitochondrial trans-2-enoyl-CoA reductase
chr1	30433573	30433854	282	*	ARPE19_peak_860	38	.	2.99252	6.38859	3.84501	178	Distal Intergenic	1	31191619	31199593	7975	1	100129196	uc001bsb.1	-757765	ENSG00000186056	MATN1-AS1	MATN1 antisense RNA 1
chr1	31190915	31191771	857	*	ARPE19_peak_880	352	.	5.6875	39.54396	35.22191	627	Promoter	1	31191619	31199593	7975	1	100129196	uc001bsb.1	0	ENSG00000186056	MATN1-AS1	MATN1 antisense RNA 1
chr1	31289367	31289734	368	*	ARPE19_peak_884	115	.	4.49173	14.70267	11.55627	170	Distal Intergenic	1	31205315	31230683	25369	2	7805	uc001bsc.2	-58684	ENSG00000162511	LAPTM5	lysosomal protein transmembrane 5
chr1	31296864	31297529	666	*	ARPE19_peak_885	125	.	4.34343	15.72506	12.52212	416	Distal Intergenic	1	31342313	31351587	9275	2	9672	uc001bsd.2	54058	ENSG00000162512	SDC3	syndecan 3
chr1	31538228	31539027	800	*	ARPE19_peak_895	156	.	5.6338	19.078	15.69276	376	Promoter	1	31404353	31538564	134212	2	9698	uc001bsh.1	0	ENSG00000134644	PUM1	pumilio RNA binding family member 1
chr1	31628095	31628545	451	*	ARPE19_peak_896	91	.	3.93013	12.18622	9.19133	293	Distal Intergenic	1	31652592	31661034	8443	2	79570	uc010ogc.2	32489	ENSG00000084628	NKAIN1	sodium/potassium transporting ATPase interacting 1
chr1	31769452	31770012	561	*	ARPE19_peak_902	197	.	5.72082	23.33624	19.73249	374	Promoter	1	31769842	31837780	67939	1	51538	uc001bsp.1	0	ENSG00000121766	ZCCHC17	zinc finger CCHC-type containing 17
chr1	31867529	31867927	399	*	ARPE19_peak_906	58	.	3.31126	8.60485	5.85956	162	Distal Intergenic	1	31882412	31907527	25116	1	347735	uc021okm.1	-14485	ENSG00000168528	SERINC2	serine incorporator 2
chr1	32110329	32110973	645	*	ARPE19_peak_918	160	.	4.88798	19.45612	16.0478	484	Promoter	1	32095463	32110838	15376	2	553115	uc001bth.2	0	ENSG00000162517	PEF1	penta-EF-hand domain containing 1
chr1	32180637	32181015	379	*	ARPE19_peak_922	55	.	2.85935	8.31346	5.58632	294	Distal Intergenic	1	32144833	32169768	24936	2	1307	uc001btl.4	-10869	ENSG00000084636	COL16A1	collagen type XVI alpha 1 chain
chr1	32403987	32404407	421	*	ARPE19_peak_929	150	.	5.08274	18.41292	15.06427	139	Promoter	1	32372022	32403988	31967	2	8073	uc001bty.2	0	ENSG00000184007	PTP4A2	protein tyrosine phosphatase 4A2
chr1	32405494	32405711	218	*	ARPE19_peak_930	50	.	3.1746	7.73593	5.06026	86	Distal Intergenic	1	32372022	32403988	31967	2	8073	uc001bty.2	-1506	ENSG00000184007	PTP4A2	protein tyrosine phosphatase 4A2
chr1	32478986	32479566	581	*	ARPE19_peak_933	153	.	4.77642	18.68062	15.31377	411	Promoter	1	32479295	32509482	30188	1	10657	uc001bua.2	0	ENSG00000121774	KHDRBS1	KH RNA binding domain containing, signal transduction associated 1
chr1	32538093	32538982	890	*	ARPE19_peak_934	192	.	5.02693	22.83276	19.25697	730	Promoter	1	32538503	32566163	27661	1	55116	uc010ogt.1	0	ENSG00000121775	TMEM39B	transmembrane protein 39B
chr1	32644996	32645735	740	*	ARPE19_peak_939	99	.	4.15704	12.96501	9.92103	233	Promoter	1	32645345	32663886	18542	1	200081	uc001bui.3	0	ENSG00000084652	TXLNA	taxilin alpha
chr1	32687672	32688175	504	*	ARPE19_peak_940	50	.	3.11828	7.7592	5.08163	107	Promoter	1	32680078	32687926	7849	2	56063	uc001buo.3	0	ENSG00000160055	TMEM234	transmembrane protein 234
chr1	32757368	32757824	457	*	ARPE19_peak_943	119	.	4.52436	15.13146	11.9569	261	Promoter	1	32757708	32793590	35883	1	3065	uc010ohd.1	0	ENSG00000116478	HDAC1	histone deacetylase 1
chr1	32816766	32817461	696	*	ARPE19_peak_944	80	.	3.47349	11.00818	8.08316	467	Distal Intergenic	1	32826871	32827844	974	2	100128071	uc021oku.1	10383	ENSG00000225828	FAM229A	family with sequence similarity 229 member A
chr1	32859810	32860519	710	*	ARPE19_peak_946	205	.	5.44554	24.23175	20.5832	414	Promoter	1	32830705	32860062	29358	2	55108	uc001bvg.4	0	ENSG00000160058	BSDC1	BSD domain containing 1
chr1	32866562	32867021	460	*	ARPE19_peak_947	175	.	5.29801	21.01252	17.52872	139	Distal Intergenic	1	32830776	32860062	29287	2	55108	uc001bvj.3	-6500	ENSG00000160058	BSDC1	BSD domain containing 1
chr1	33115833	33116334	502	*	ARPE19_peak_956	103	.	4.49735	13.45489	10.37757	371	Promoter	1	33065773	33116185	50413	2	339487	uc001bvo.1	0	ENSG00000176261	ZBTB8OS	zinc finger and BTB domain containing 8 opposite strand
chr1	33116472	33116858	387	*	ARPE19_peak_957	116	.	4.84765	14.851	11.69749	178	Promoter	1	33116749	33151812	35064	1	5928	uc001bvr.3	0	ENSG00000162521	RBBP4	RB binding protein 4, chromatin remodeling factor
chr1	33282783	33283496	714	*	ARPE19_peak_968	341	.	7.18623	38.39181	34.11599	338	Promoter	1	33283043	33324480	41438	1	64766	uc001bvz.4	0	ENSG00000116497	S100PBP	S100P binding protein
chr1	33430404	33430722	319	*	ARPE19_peak_974	185	.	5.60748	22.13563	18.59496	129	Promoter	1	33402050	33430286	28237	2	127544	uc010ohp.2	-118	ENSG00000116514	RNF19B	ring finger protein 19B
chr1	33438371	33438669	299	*	ARPE19_peak_975	31	.	3.07443	5.63465	3.18061	234	Distal Intergenic	1	33402050	33430286	28237	2	127544	uc010ohp.2	-8085	ENSG00000116514	RNF19B	ring finger protein 19B
chr1	33502271	33502761	491	*	ARPE19_peak_983	259	.	6.94444	29.84603	25.93758	325	Promoter	1	33473541	33502512	28972	2	204	uc001bwo.2	0	ENSG00000004455	AK2	adenylate kinase 2
chr1	33546498	33546904	407	*	ARPE19_peak_986	165	.	4.93952	20.00519	16.57202	183	Promoter	1	33546714	33585995	39282	1	113451	uc001bwr.3	0	ENSG00000142920	AZIN2	antizyme inhibitor 2
chr1	33646126	33646710	585	*	ARPE19_peak_991	152	.	4.5208	18.62724	15.26278	355	Promoter	1	33611003	33647671	36669	2	55223	uc001bxb.3	961	ENSG00000116525	TRIM62	tripartite motif containing 62
chr1	33647624	33647823	200	*	ARPE19_peak_992	25	.	2.4558	4.92162	2.57217	136	Promoter	1	33611003	33647671	36669	2	55223	uc001bxb.3	0	ENSG00000116525	TRIM62	tripartite motif containing 62
chr1	33686439	33687428	990	*	ARPE19_peak_993	67	.	3.6802	9.53247	6.70874	332	Distal Intergenic	1	33722174	33766320	44147	1	149076	uc001bxc.1	-34746	ENSG00000160094	ZNF362	zinc finger protein 362
chr1	33807870	33808225	356	*	ARPE19_peak_999	134	.	4.29616	16.75221	13.48666	170	Intron (uc001bxe.1/1912, intron 1 of 6)	1	33789224	33815499	26276	2	1912	uc001bxe.1	7274	ENSG00000134686	PHC2	polyhomeotic homolog 2
chr1	33815577	33815776	200	*	ARPE19_peak_1001	66	.	3.37423	9.48818	6.66702	73	Promoter	1	33789224	33815499	26276	2	1912	uc001bxf.1	-78	ENSG00000134686	PHC2	polyhomeotic homolog 2
chr1	33896564	33896880	317	*	ARPE19_peak_1003	252	.	6.16016	29.15825	25.27786	159	Promoter	1	33832717	33896615	63899	2	1912	uc001bxi.1	0	ENSG00000134686	PHC2	polyhomeotic homolog 2
chr1	33937948	33938372	425	*	ARPE19_peak_1008	331	.	6.84411	37.39905	33.16394	193	Promoter	1	33938232	33961995	23764	1	7579	uc001bxj.4	0	ENSG00000121903	ZSCAN20	zinc finger and SCAN domain containing 20
chr1	35015299	35015521	223	*	ARPE19_peak_1023	40	.	3.52692	6.68297	4.09719	91	Distal Intergenic	1	35220648	35224113	3466	1	2709	uc001bxu.4	-205127	ENSG00000189280	GJB5	gap junction protein beta 5
chr1	35318253	35318594	342	*	ARPE19_peak_1032	304	.	7.61421	34.60094	30.48096	193	3' UTR	1	35315963	35324646	8684	2	113444	uc021olc.1	6052	ENSG00000163866	SMIM12	small integral membrane protein 12
chr1	35497117	35497750	634	*	ARPE19_peak_1038	222	.	6.62162	26.00146	22.27101	318	Promoter	1	35449368	35497291	47924	2	9204	uc001byf.1	0	ENSG00000163867	ZMYM6	zinc finger MYM-type containing 6
chr1	35658704	35659052	349	*	ARPE19_peak_1045	203	.	6.01966	23.98707	20.35421	206	Promoter	1	35649201	35658743	9543	2	6421	uc001bys.3	0	ENSG00000116560	SFPQ	splicing factor proline and glutamine rich
chr1	35734072	35734956	885	*	ARPE19_peak_1047	222	.	6.76056	25.9897	22.26006	151	Promoter	1	35734568	35887545	152978	1	9202	uc001byt.3	0	ENSG00000146463	ZMYM4	zinc finger MYM-type containing 4
chr1	36022923	36023606	684	*	ARPE19_peak_1055	230	.	4.97804	26.8394	23.06837	383	Promoter	1	36023393	36032380	8988	1	23154	uc001bza.3	0	ENSG00000020129	NCDN	neurochondrin
chr1	36106976	36107350	375	*	ARPE19_peak_1058	256	.	7.97342	29.59346	25.69517	175	Promoter	1	36065143	36107152	42010	2	5690	uc010ohz.2	0	ENSG00000126067	PSMB2	proteasome 20S subunit beta 2
chr1	36234904	36235848	945	*	ARPE19_peak_1060	391	.	7.96178	43.60205	39.12664	758	Promoter	1	36197713	36235551	37839	2	63967	uc001bzi.3	0	ENSG00000092853	CLSPN	claspin
chr1	36234904	36235848	945	*	ARPE19_peak_1060	391	.	7.96178	43.60205	39.12664	758	Promoter	1	36197713	36235551	37839	2	63967	uc001bzi.3	0	ENSG00000092853	CLSPN	claspin
chr1	36348539	36349006	468	*	ARPE19_peak_1063	183	.	5.33049	21.88262	18.35403	159	Promoter	1	36348810	36389899	41090	1	26523	uc001bzl.3	0	ENSG00000092847	AGO1	argonaute RISC component 1
chr1	36396188	36396897	710	*	ARPE19_peak_1065	100	.	4.39277	13.13065	10.07802	130	Promoter	1	36396319	36449010	52692	1	192669	uc001bzn.1	0	ENSG00000126070	AGO3	argonaute RISC catalytic component 3
chr1	36614932	36615552	621	*	ARPE19_peak_1073	260	.	5.36254	29.93226	26.01997	386	Promoter	1	36602170	36615115	12946	2	27095	uc001bzx.4	0	ENSG00000054116	TRAPPC3	trafficking protein particle complex 3
chr1	36616238	36616738	501	*	ARPE19_peak_1074	253	.	5.09066	29.22136	25.33856	333	Intron (uc031plx.1/27095, intron 1 of 4)	1	36602170	36615115	12946	2	27095	uc031plw.1	-1123	ENSG00000054116	TRAPPC3	trafficking protein particle complex 3
chr1	36621386	36621787	402	*	ARPE19_peak_1075	49	.	2.81457	7.60493	4.93792	78	Promoter	1	36602170	36621654	19485	2	27095	uc031plx.1	0	ENSG00000054116	TRAPPC3	trafficking protein particle complex 3
chr1	36653794	36654103	310	*	ARPE19_peak_1078	176	.	5.42725	21.10542	17.61753	181	Distal Intergenic	1	36643070	36646441	3372	1	55700	uc001cad.3	10724	ENSG00000116871	MAP7D1	MAP7 domain containing 1
chr1	36689595	36690098	504	*	ARPE19_peak_1079	274	.	6.19048	31.42277	27.44236	294	Promoter	1	36690017	36770957	80941	1	9967	uc001cae.4	0	ENSG00000054118	THRAP3	thyroid hormone receptor associated protein 3
chr1	36690181	36690726	546	*	ARPE19_peak_1080	75	.	3.45489	10.46943	7.58336	395	Promoter	1	36690017	36770957	80941	1	9967	uc001caf.4	164	ENSG00000054118	THRAP3	thyroid hormone receptor associated protein 3
